id	customer_id	employee_id	date	shipper_id	id	name	contact	address	city	postal_code	country	id	order_id	product_id	quantity	id	name	supplier_id	category_id	unit	price	employee_id	last_name	first_name	birthdate	photo	notes	id	name	phone	id	name	contact	address	city	postal_code	country	phone	id	name	description
10370	14	6	1996-12-03	2	14	Chop-suey Chinese	Yang Wang	Hauptstr. 29	Bern	3012	Switzerland	329	10370	74	20	74	Longlife Tofu	4	7	5 kg pkg.	10	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	2	United Package	(503) 555-3199	4	Tokyo Traders	Yoshi Nagase	9-8 Sekimai Musashino-shi	Tokyo	100	Japan	(03) 3555-5011	7	Produce	Dried fruit and bean curd
10370	14	6	1996-12-03	2	14	Chop-suey Chinese	Yang Wang	Hauptstr. 29	Bern	3012	Switzerland	328	10370	64	30	64	Wimmers gute Semmelknodel	12	5	20 bags x 4 pieces	33.25	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	2	United Package	(503) 555-3199	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	5	Grains/Cereals	Breads, crackers, pasta, and cereal
10370	14	6	1996-12-03	2	14	Chop-suey Chinese	Yang Wang	Hauptstr. 29	Bern	3012	Switzerland	327	10370	1	15	1	Chais	1	1	10 boxes x 20 bags	18	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	2	United Package	(503) 555-3199	1	Exotic Liquid	Charlotte Cooper	49 Gilbert St.	Londona	EC1 4SD	UK	(171) 555-2222	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10254	14	5	1996-07-11	2	14	Chop-suey Chinese	Yang Wang	Hauptstr. 29	Bern	3012	Switzerland	20	10254	74	21	74	Longlife Tofu	4	7	5 kg pkg.	10	5	Buchanan	Steven	1955-03-04	EmpID5.pic	Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.	2	United Package	(503) 555-3199	4	Tokyo Traders	Yoshi Nagase	9-8 Sekimai Musashino-shi	Tokyo	100	Japan	(03) 3555-5011	7	Produce	Dried fruit and bean curd
10254	14	5	1996-07-11	2	14	Chop-suey Chinese	Yang Wang	Hauptstr. 29	Bern	3012	Switzerland	19	10254	55	21	55	Pate chinois	25	6	24 boxes x 2 pies	24	5	Buchanan	Steven	1955-03-04	EmpID5.pic	Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.	2	United Package	(503) 555-3199	25	Ma Maison	Jean-Guy Lauzon	2960 Rue St. Laurent	Montreal	H1J 1C3	Canada	(514) 555-9022	6	Meat/Poultry	Prepared meats
10254	14	5	1996-07-11	2	14	Chop-suey Chinese	Yang Wang	Hauptstr. 29	Bern	3012	Switzerland	18	10254	24	15	24	Guarana Fantastica	10	1	12 - 355 ml cans	4.5	5	Buchanan	Steven	1955-03-04	EmpID5.pic	Steven Buchanan graduated from St. Andrews University, Scotland, with a BSC degree. Upon joining the company as a sales representative, he spent 6 months in an orientation program at the Seattle office and then returned to his permanent post in London, where he was promoted to sales manager. Mr. Buchanan has completed the courses 'Successful Telemarketing' and 'International Sales Management'. He is fluent in French.	2	United Package	(503) 555-3199	10	Refrescos Americanas LTDA	Carlos Diaz	Av. das Americanas 12.890	Sao Paulo	5442	Brazil	(11) 555 4640	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10290	15	8	1996-08-27	1	15	Comercio Mineiro	Pedro Afonso	Av. dos Lusiadas, 23	Sao Paulo	05432-043	Brazil	115	10290	77	10	77	Original Frankfurter grune Sosse	12	2	12 boxes	13	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	1	Speedy Express	(503) 555-9831	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	2	Condiments	Sweet and savory sauces, relishes, spreads, and seasonings
10290	15	8	1996-08-27	1	15	Comercio Mineiro	Pedro Afonso	Av. dos Lusiadas, 23	Sao Paulo	05432-043	Brazil	114	10290	49	15	49	Maxilaku	23	3	24 - 50 g pkgs.	20	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	1	Speedy Express	(503) 555-9831	23	Karkki Oy	Anne Heikkonen	Valtakatu 12	Lappeenranta	53120	Finland	(953) 10956	3	Confections	Desserts, candies, and sweet breads
10290	15	8	1996-08-27	1	15	Comercio Mineiro	Pedro Afonso	Av. dos Lusiadas, 23	Sao Paulo	05432-043	Brazil	113	10290	29	15	29	Thuringer Rostbratwurst	12	6	50 bags x 30 sausgs.	123.79	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	1	Speedy Express	(503) 555-9831	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	6	Meat/Poultry	Prepared meats
10290	15	8	1996-08-27	1	15	Comercio Mineiro	Pedro Afonso	Av. dos Lusiadas, 23	Sao Paulo	05432-043	Brazil	112	10290	5	20	5	Chef Antons Gumbo Mix	2	2	36 boxes	21.35	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	1	Speedy Express	(503) 555-9831	2	New Orleans Cajun Delights	Shelley Burke	P.O. Box 78934	New Orleans	70117	USA	(100) 555-4822	2	Condiments	Sweet and savory sauces, relishes, spreads, and seasonings
10435	16	8	1997-02-04	2	16	Consolidated Holdings	Elizabeth Brown	Berkeley Gardens 12 Brewery	London	WX1 6LT	UK	494	10435	2	10	2	Chang	1	1	24 - 12 oz bottles	19	8	Callahan	Laura	1958-01-09	EmpID8.pic	Laura received a BA in psychology from the University of Washington. She has also completed a course in business French. She reads and writes French.	2	United Package	(503) 555-3199	1	Exotic Liquid	Charlotte Cooper	49 Gilbert St.	Londona	EC1 4SD	UK	(171) 555-2222	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10363	17	4	1996-11-26	3	17	Drachenblut Delikatessend	Sven Ottlieb	Walserweg 21	Aachen	52066	Germany	311	10363	76	12	76	Lakkalikoori	23	1	500 ml	18	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	23	Karkki Oy	Anne Heikkonen	Valtakatu 12	Lappeenranta	53120	Finland	(953) 10956	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10363	17	4	1996-11-26	3	17	Drachenblut Delikatessend	Sven Ottlieb	Walserweg 21	Aachen	52066	Germany	310	10363	75	12	75	Rhonbrau Klosterbier	12	1	24 - 0.5 l bottles	7.75	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10363	17	4	1996-11-26	3	17	Drachenblut Delikatessend	Sven Ottlieb	Walserweg 21	Aachen	52066	Germany	309	10363	31	20	31	Gorgonzola Telino	14	4	12 - 100 g pkgs	12.5	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	3	Federal Shipping	(503) 555-9931	14	Formaggi Fortini s.r.l.	Elio Rossi	Viale Dante, 75	Ravenna	48100	Italy	(0544) 60323	4	Dairy Products	Cheeses
10391	17	3	1996-12-23	3	17	Drachenblut Delikatessend	Sven Ottlieb	Walserweg 21	Aachen	52066	Germany	383	10391	13	18	13	Konbu	6	8	2 kg box	6	3	Leverling	Janet	1963-08-30	EmpID3.pic	Janet has a BS degree in chemistry from Boston College). She has also completed a certificate program in food retailing management. Janet was hired as a sales associate and was promoted to sales representative.	3	Federal Shipping	(503) 555-9931	6	Mayumis	Mayumi Ohno	92 Setsuko Chuo-ku	Osaka	545	Japan	(06) 431-7877	8	Seafood	Seaweed and fish
10311	18	1	1996-09-20	3	18	Du monde entier	Janine Labrune	67, rue des Cinquante Otages	Nantes	44000	France	172	10311	69	7	69	Gudbrandsdalsost	15	4	10 kg pkg.	36	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	3	Federal Shipping	(503) 555-9931	15	Norske Meierier	Beate Vileid	Hatlevegen 5	Sandvika	1320	Norway	(0)2-953010	4	Dairy Products	Cheeses
10311	18	1	1996-09-20	3	18	Du monde entier	Janine Labrune	67, rue des Cinquante Otages	Nantes	44000	France	171	10311	42	6	42	Singaporean Hokkien Fried Mee	20	5	32 - 1 kg pkgs.	14	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	3	Federal Shipping	(503) 555-9931	20	Leka Trading	Chandra Leka	471 Serangoon Loop, Suite #402	Singapore	0512	Singapore	555-8787	5	Grains/Cereals	Breads, crackers, pasta, and cereal
10364	19	1	1996-11-26	1	19	Eastern Connection	Ann Devon	35 King George	London	WX3 6FW	UK	313	10364	71	5	71	Flotemysost	15	4	10 - 500 g pkgs.	21.5	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	1	Speedy Express	(503) 555-9831	15	Norske Meierier	Beate Vileid	Hatlevegen 5	Sandvika	1320	Norway	(0)2-953010	4	Dairy Products	Cheeses
10364	19	1	1996-11-26	1	19	Eastern Connection	Ann Devon	35 King George	London	WX3 6FW	UK	312	10364	69	30	69	Gudbrandsdalsost	15	4	10 kg pkg.	36	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	1	Speedy Express	(503) 555-9831	15	Norske Meierier	Beate Vileid	Hatlevegen 5	Sandvika	1320	Norway	(0)2-953010	4	Dairy Products	Cheeses
10400	19	1	1997-01-01	3	19	Eastern Connection	Ann Devon	35 King George	London	WX3 6FW	UK	408	10400	49	30	49	Maxilaku	23	3	24 - 50 g pkgs.	20	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	3	Federal Shipping	(503) 555-9931	23	Karkki Oy	Anne Heikkonen	Valtakatu 12	Lappeenranta	53120	Finland	(953) 10956	3	Confections	Desserts, candies, and sweet breads
10400	19	1	1997-01-01	3	19	Eastern Connection	Ann Devon	35 King George	London	WX3 6FW	UK	407	10400	35	35	35	Steeleye Stout	16	1	24 - 12 oz bottles	18	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	3	Federal Shipping	(503) 555-9931	16	Bigfoot Breweries	Cheryl Saylor	3400 - 8th Avenue Suite 210	Bend	97101	USA	(503) 555-9931	1	Beverages	Soft drinks, coffees, teas, beers, and ales
10400	19	1	1997-01-01	3	19	Eastern Connection	Ann Devon	35 King George	London	WX3 6FW	UK	406	10400	29	21	29	Thuringer Rostbratwurst	12	6	50 bags x 30 sausgs.	123.79	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	3	Federal Shipping	(503) 555-9931	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	6	Meat/Poultry	Prepared meats
10430	20	4	1997-01-30	1	20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	483	10430	21	50	21	Sir Rodneys Scones	8	3	24 pkgs. x 4 pieces	10	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	1	Speedy Express	(503) 555-9831	8	Specialty Biscuits, Ltd.	Peter Wilson	29 Kings Way	Manchester	M14 GSD	UK	(161) 555-4448	3	Confections	Desserts, candies, and sweet breads
10430	20	4	1997-01-30	1	20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	482	10430	17	45	17	Alice Mutton	7	6	20 - 1 kg tins	39	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	1	Speedy Express	(503) 555-9831	7	Pavlova, Ltd.	Ian Devling	74 Rose St. Moonie Ponds	Melbourne	3058	Australia	(03) 444-2343	6	Meat/Poultry	Prepared meats
10390	20	6	1996-12-23	1	20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	382	10390	72	24	72	Mozzarella di Giovanni	14	4	24 - 200 g pkgs.	34.8	6	Suyama	Michael	1963-07-02	EmpID6.pic	Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing). He has also taken the courses 'Multi-Cultural Selling' and 'Time Management for the Sales Professional'. He is fluent in Japanese and can read and write French, Portuguese, and Spanish.	1	Speedy Express	(503) 555-9831	14	Formaggi Fortini s.r.l.	Elio Rossi	Viale Dante, 75	Ravenna	48100	Italy	(0544) 60323	4	Dairy Products	Cheeses
10382	20	4	1996-12-13	1	20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	357	10382	74	50	74	Longlife Tofu	4	7	5 kg pkg.	10	4	Peacock	Margaret	1958-09-19	EmpID4.pic	Margaret holds a BA in English literature from Concordia College and an MA from the American Institute of Culinary Arts. She was temporarily assigned to the London office before returning to her permanent post in Seattle.	1	Speedy Express	(503) 555-9831	4	Tokyo Traders	Yoshi Nagase	9-8 Sekimai Musashino-shi	Tokyo	100	Japan	(03) 3555-5011	7	Produce	Dried fruit and bean curd
10368	20	2	1996-11-29	2	20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	324	10368	64	35	64	Wimmers gute Semmelknodel	12	5	20 bags x 4 pieces	33.25	2	Fuller	Andrew	1952-02-19	EmpID2.pic	Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.	2	United Package	(503) 555-3199	12	Plutzer Lebensmittelgrossmarkte AG	Martin Bein	Bogenallee 51	Frankfurt	60439	Germany	(069) 992755	5	Grains/Cereals	Breads, crackers, pasta, and cereal
10351	20	1	1996-11-11	1	20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	278	10351	65	10	65	Louisiana Fiery Hot Pepper Sauce	2	2	32 - 8 oz bottles	21.05	1	Davolio	Nancy	1968-12-08	EmpID1.pic	Education includes a BA in psychology from Colorado State University. She also completed (The Art of the Cold Call). Nancy is a member of 'Toastmasters International'.	1	Speedy Express	(503) 555-9831	2	New Orleans Cajun Delights	Shelley Burke	P.O. Box 78934	New Orleans	70117	USA	(100) 555-4822	2	Condiments	Sweet and savory sauces, relishes, spreads, and seasonings
10368	20	2	1996-11-29	2	20	Ernst Handel	Roland Mendel	Kirchgasse 6	Graz	8010	Austria	323	10368	57	25	57	Ravioli Angelo	26	5	24 - 250 g pkgs.	19.5	2	Fuller	Andrew	1952-02-19	EmpID2.pic	Andrew received his BTS commercial and a Ph.D. in international marketing from the University of Dallas. He is fluent in French and Italian and reads German. He joined the company as a sales representative, was promoted to sales manager and was then named vice president of sales. Andrew is a member of the Sales Management Roundtable, the Seattle Chamber of Commerce, and the Pacific Rim Importers Association.	2	United Package	(503) 555-3199	26	Pasta Buttini s.r.l.	Giovanni Giudici	Via dei Gelsomini, 153	Salerno	84100	Italy	(089) 6547665	5	Grains/Cereals	Breads, crackers, pasta, and cereal
